original_sentence,processed_tokens
"İstinaf edenin sıfatı, istinafın kapsam ve nedenleriyle sınırlı olmak kaydıyla yapılan inceleme ve değerlendirme sonucunda; Dosya içerisindeki bilgi ve belgelere,hakem kararının gerekçesine dayanılan delillerin tartışılıp değerlendirilmesinde ve özellikle kazanın meydana geldiği tarihte yürürlükte olan yasal düzenlemeler ile yargıtayın yerleşmiş uygulamaları dikkate alındığında, davacının kazadan hemen sonra görmüş olduğu tüm tedavi evraklarının değerlendirilmesi sonucunda, 11/10/2008 tarihli ve 27021 sayılı resmi gazetede yayınlanarak yürürlüğe giren Çalışma Gücü ve Meslekte Kazanma Gücü Kaybı Oranı Tespit İşlemleri Yönetmeliği ile bu yönetmelik ekindeki Meslekte Kazanma Gücünün Azalma Oranları Tespit Cetveli dikkate alınarak, Muğla Sıtkı Koçman Üniversitesi Tıp Fakültesi Adli Tıp Anabilim Dalı tarafından düzenlenen düzenlenen ve meydana gelen trafik kazasına bağlı yaralanma sonucunda oluştuğu belirgin olan maluliyete ilişkin raporun hükme esas alınmasında herhangi bir isabetsizlik bulunmamasına, Marmaris Devlet Hastanesi tarafından düzenlenen 29/01/2016 tarihli Sağlık Kurulu Raporunda, hangi mevzuata göre düzenlendiği, uygulanan hangi tedaviler dikkate alınarak raporun düzenlendiği hususu anlaşılamaması karşısında denetime elverişli bir rapor niteliğinde olmamasına, raporun Yargıtay uygulamalarına göre geçerli bir rapor niteliğinde bulunmamasına, bu anlamda dosyadaki raporlar arasında çelişki bulunmamasına, yargılamanın tahkim yargılaması olması nedeniyle ATK 3.",istinaf ede sıfat istinaf kapmak neden sınır olmak kayıt yapılanmak incelmek değerlendirmek sonuç dosya içeri bilgi Unk karar gerekçe dayamak delil tartışmak değerlendirmek özellikle kazanmak meydan gelmek tarih yürürlük o yasal düzenlemek Yargıtay yerleşmek uygulamak dikkat alınmak davacı Kaza hemen sonra görmek olmak tedavi evrak değerlendirmek sonuç tarih sayılı resmî gazete yayınlamak yürürlük girmek çalışmak güç meslek kazanmak güç kayıp ora tespit işlem yönetmelik yönetmelik ek meslek kazanmak güç azalmak oran tespit cetvel dikkat Unk Muğla Sıtkı koçmak üniversite Tıp fakülte adli Tıp anabilim dal tarafından düzenlemek düzenlemek meydan gelen trafik Kaza bağ yaralamak sonuç oluşmak belirgin o maluliyet ilişkin rapor hüküm esas alınmak herhangi bir İsabet bulunmak Marmaris devlet hastane tarafından düzenlemek tarih Sağlık kurul rapor hangi mevzuat göre düzenlemek uygulamak hangi tedavi dikkat Unk rapor düzenlemek husus anlaşmak karşı denet elverişli bir rapor nitelik olmak rapor Yargıtay uygulamak göre geçerli bir rapor nitelik bulunmak anlam dosya raporlamak ara çelişki bulunmak yargılamak tahkim yargılamak olmak nedeniyle Unk
"Adli Tıp İhtisas Kurulundan rapor alınmasının yasal olarak mümkün bulunmamasına göre; sigorta tahkim komisyonunca yazılı gerekçeyle karar verilmesinde usul ve yasaya aykırılık bulunmadığından, davalı vekilinin tüm istinaf itirazlarının HMK.m.353/1-b/1 hükmü uyarınca reddine karar verilmesi gerektiği sonuçuna varılarak aşağıdaki biçimde hüküm tesis edilmiştir.",adli Tıp ihtisas kurul rapor alınmak yasal Unk mümkün bulunmak göre sigorta tahkim komisyon yazılı gerekçe karmak Unk usul yasamak aykırı bulunmak davalı Vekil istinaf itiraz Unk hüküm uyarınca Redd karmak Unk gerekmek Unk varmak aşağı biçim hüküm tesis etmek
HÜKÜM: Gerekçe uyarınca; 1-Usul ve esas yönünden hukuka uygun bulunan 19/12/2016 tarih ve 2016/İ.2922-2016/İHK-3311 sayılı Sigorta Tahkim Komisyonu İtiraz Hakem Heyeti kararına yönelik olarak davalı ... A. Ş. vekili tarafından yapılan istinaf başvurusunun HMK.,hüküm gerek uyarınca usul esas yön hukuk uygun bulmak tarih Unk sayılı sigorta tahkim komisyon itiraz Hakem heyet karar yönelik Unk davalı Vekil tarafından yapılanmak istinaf başvuru Unk
"353/1-b/1 maddesi gereğince ESASTAN REDDİNE, 2-İstinaf yasa yoluna başvuran davalı tarafından peşin olarak yatırılan 154,30-TL başvurma harcından, alınması gereken 85,70-TL başvurma harcının düşümü ile kalan 68,60-TL başvurma harcı ile, alınan 31,40-TL maktu karar ve ilam harcının talebi halinde davalıya İADESİNE, 3-İncelemenin duruşmasız olarak yapılması nedeniyle avukatlık ücreti takdirine yer olmadığına, 4-Davalı tarafından istinaf aşamasında yapılan giderlerin kendi üzerinde bırakılmasına, HMK.",madde gereğince esas Redd istinaf yasmak yolunmak başvurmak davalı tarafından peşin Unk yatırmak başvurmak harç alınmak gerekmek başvurmak harç düş kala başvurmak harç Unk maktu karmak ilâm harç talep hal davalı iade incelemek duruşma Unk Unk nedeniyle avukat ücret takdir yemek olmak davalı tarafından istinaf aşama yapılanmak gider kendi üzerinde bırakmak Unk
"m. 353/1-b/1 hükmü uyarınca, dosya üzerinde yapılan inceleme sonucunda ve 7035 sayılı Kanunun 31 maddesi ile değişik HMK.",hüküm uyarınca dosya üzerinde yapılanmak incelmek sonuç sayılı Kanu madde değişik Unk
"m. 361/1 maddesi gereğince, kararın tebliğinden itibaren 2 hafta içinde Yargıtay nezdinde temyiz yasa yolu açık olmak üzere, oy birliğiyle karar verildi.04/10/2018.",madde gereğince kararmak tebliğ itibaren hafta içinde Yargıtay nezdinde temyiz yasmak yol açık olmak üzere birlik karmak Unk
GEREĞİ DÜŞÜNÜLDÜ: Davacı banka vekili dava dilekçesinde özetle; vekil edeni banka ile davalılardan ....ve Tic.,gerek düşünmek davacı bank Vekil dav dilekçe özetlemek Vekil ede bank davalı Tic
A.Ş.,
"arasında düzenlenen 28/06/2007 günlü kredi sözleşmesi uyarınca alacaklı olduğunu, kredi borcunun süresinde ödenmemesi nedeniyle hesabın kat edilerek Eyüp ... Noterliğince 28/09/2007 günlü ihtarnamenin düzenlendiğini ve İstanbul ..İcra Müdürlüğünün ... esas sayılı dosyası ile 488.064,00-TL üzerinden borçlu aleyhine icra takibine geçildiğini, bu takip sırasında borçlunun borcu ödemeye yeterli mal varlığının olmadığının belirlendiğini, borçlu şirketin alacaklılarını zarara uğratmak amacıyla ve mal kaçırmak gayesiyle Eyüp ... Noterliğince düzenlenen ihtarnamenin keşide tarihinden bir hafta önce 21/09/2007 tarihinde kendisine ait markaları davalılardan ... Holding A.Ş'ye devrettiğini, onun da aynı markaları 31/07/2008 tarihinde davalılardan ...Ltd.Şti'ye, ... Gıda'nın da aynı markaları 03/11/2008 tarihinde bir diğer davalı ...Gıda Makina İthalat İhracat şirketine devrettiğinin tespit edildiğini, söz konusu bu devirlerin gerçek değerlerinden düşük bedelle yapıldığını, devre konu markaların davalı-borçlunun mal varlığının önemli bir kısmını oluşturması nedeniyle, İİK.280.madde hükmü uyarınca devir alan davalıların, davalı-borçlunun alacaklıyı zarara uğratma kastının ve mali durumunu bilecek durumda olduklarının kabulü gerektiği ve ayrıca borçlu şirketin etkin ortağı olan ....'ın ilk devrin yapıldığı.. .",ara düzenlemek gün kredi sözleşme uyarınca alacak olmak kredi borç süre Unk nedeniyle hesap katmak etmek Eyüp noter gün ihtarname düzenlemek İstanbul icra müdür esas sayılı dosya Üzer borç aleyh icra takip geçmek takip sırasında borç borç ödemek yeterli mal varlık olmak belirlemek borç şirket alacak zarar uğratmak amaç mal kaçırmak gaye Eyüp noter düzenlemek ihtarname keşide tarih bir hafta önce tarih kendi ait marka davalı holding Aş devretmek onmak aynı marka tarih davalı Unk gıda aynı marka tarih bir diğer davalı gıda makina ithalat ihracat şirket devretmek tespit etmek söz konu devir gerçek Değer düşük bedel Unk devre konu marka Unk mal varlık önem bir kısım oluşmak nedeniyle Unk hüküm uyarınca devirmek ala davalı Unk alacak zarar uğratmak kast malî durum bilmek durum olmak kabul gerekmek ayrıca borç şirket etkin ortak o ilk devir Unk
"Holding'in ortaklarından ...ile hemşehri olduğunu, diğer davalılarla da organik bağ içinde bulunduklarını ileri sürerek, İİK.277 ve devamı maddeleri uyarınca davalılar arasında marka değerlerinin devrine ilişkin tasarrufların iptaline karar verilmesini dava ve talep etmiştir.",holding ortak hemşehri olmak diğer davalı organik bağ içinde bulunmak ileri sürmek İik deva madde uyarınca davalı ara mark Değer devir ilişkin tasarruf iptal karmak Unk dav talep etmek
"Davalılar vekilleri vasıtasıyla ayrı ayrı verdikleri cevap dilekçelerinde özetle; devirlerin gerçek devirler olduğunu, mal kaçırmak amacıyla yapılmadığını, ivazlar arasında da fahiş fark bulunmadığını ileri sürerek davanın reddine karar verilmesini istemişlerdir.",davalı Vekil vasıtasıyla ayrı ayrı vermek cevap dilekçe özetlemek devir gerçek devir olmak mal kaçırmak amaç Unk ivaz ara fahiş fark bulunmak ileri sürmek dava Redd karmak Unk istemek
"Mahkemece, iddia, savunma, toplanan deliller, bilirkişi raporları ve tüm dosya kapsamı değerlendirilerek; davalılar arasında yapılan ve muvazaalı olduğu ileri sürülen devirlerin, özellikle de ilk devrin 100.000,00-TL bedelle yapılması ve bu devrin yaklaşık olarak gerçek değere isabet ettiği, dolayısıyla ivazlar arasında fahiş fark bulunmadığı, diğer devirlerin de rayiç değerlerine yakın bedellerle yapıldığı, borçlu ...Arıcılık ile ilk devrin yapıldığı ...Holding arasında marka devri öncesinde ve sonrasında herhangi bir ticari ilişki olmadığı gibi şirket yöneticileri arasında da İİK.278.maddesi kapsamında bir akrabalık durumunun varlığının belirlenemediği, davaya konu markaların borçlu şirketin mevcudunun tamamını oluşturmadığı, ... Holding'in çalışma alanı gözetildiğinde, söz konusu markaları kar elde etmek amacıyla aldığı kanaatine ulaşıldığı, davalılardan ... Gıda ile... Gıda ortakları arasında akrabalık ilişkisi bulunmasının bu kişilerin dördüncü ve beşinci kişiler olması nedeniyle işlemleri muvazaalı olarak yaptıklarına delil teşkil edecek nitelikte olmadığı; İİK.277 ve devamı maddelerinde düzenlenen tasarrufun iptali şartlarının somut olayda gerçekleşmediği görüşünden hareketle davanın reddine karar verilmiştir.",mahkeme iddia savunmak top delillemek bilirkişi rapor dosya kapsam değerlendirmek davalı ara yapılanmak muvazaa olmak ileri sürülmek devir özellikle ilk devir bedel Unk devir yaklaşık Unk gerçek Değer isabet etmek dolayısıyla ivaz ara fahiş fark bulunmak diğer devir rayiç Değer yakın bedel Unk borç arı ilk devir Unk holding ara mark devrî önce sonra herhangi bir ticarî ilişki olmak şirket yönetmek ara Unk kapsam bir akraba durum varlık belirlemek dava konu marka borç şirket mevcut tamam oluşmak holding çalışmak ala gözetmek söz konu marka karmak el etmek amaç almak kanaat U davalı gıda gıda ortak ara akraba ilişki bulunmak kişi dördüncü beşinci kişi olmak nedeniyle işlem muvazaa Unk yapmak delil teşkil etmek nitelik olmak İik deva madde düzenlemek tasarruf iptal şart somut olay gerçek görüş hareket dava Redd karmak Unk
Karara karşı davacı vekili tarafından süresi içinde istinaf yasa yoluna başvurulmuştur.,kararmak karşı davacı Vekil tarafından süre içinde istinaf yasmak yolunmak başvurmak
"İstinaf nedenleri; davalılar arasındaki yakın ilişkinin varlığı, bir borçlu şirketin borca batık olduğunun belirgin olması nedeniyle, İİK.280/1 ve 2.maddeleri gereğince; marka devirlerine ilişkin tasarrufun söz konusu olması nedeniyle de, İİK.280/4 madde hükmü gereğince davanın kabulüne karar verilmesi gerekirken, yazılı biçim ve gerekçeyle davanın reddine karar verilmesinin usul ve yasaya aykırı olduğu hususuna yöneliktir.",istinaf neden davalı ara yakın ilişki varlık bir borç şirket bor batık olmak belirgin olmak nedeniyle İik madde gereğince mark devir ilişkin tasarruf söz konu olmak nedeniyle İik Mad hüküm gereğince dava kabul karmak Unk gerekmek yazılı biçim gerekçe dava Redd karmak Unk usul yasamak aykırı olmak husus yönelik
"Dava, İİK.277 ve devamı maddeleri uyarınca açılmış tasarrufun iptali isteğine ilişkindir.",dav İik deva madde uyarınca açmak tasarruf iptal istek ilişkin
"İstinaf edenin sıfatı, istinafın kapsam ve nedenleriyle sınırlı olmak kaydıyla yapılan, inceleme ve değerlendirme sonucunda; Dosya içerisindeki bilgi ve belgelere, mahkeme kararının gerekçesine dayanılan delillerin tartışılıp değerlendirilmesinde, usul ve yasaya aykırı bir yön bulunmadığına, konusunda uzman bilirkişiler tarafından düzenlenen rapor ve ek raporlardaki belirlemeler, dosyaya oluşa uygun denetlenebilir gerekçeler içermesi karşısında hükme esas alınmalarında bir isabetsizlik olmadığına, davalı-borçlu ...Arıcılık'ın ortaklarından ... ile ilk devrin yapıldığı, .. Yatırım Holding A.Ş.",istinaf ede sıfat istinaf kapmak neden sınır olmak kayıt yapılanmak incelmek değerlendirmek sonuç dosya içeri bilgi Belge Mahke karar gerekçe dayamak delil tartışmak değerlendirmek usul yasamak aykırı bir yön bulunmak konu uzman bilirkişi tarafından düzenlemek rapor rapor belirlemek dosya Unk uygun denetlemek gerekçelemek içermek karşı hüküm esas alınmak bir İsabet olmak Unk Unk ortak ilk devir Unk yatır holding
"'nin ortaklarından ...'ın aynı il nüfusuna kayıtlı olmalarının, (Ordu İli) alıcının borçlu şirketin mali durumunu bildiği ya da bilmesi gerektiği ve ortak hareket ettiklerini gösterme bakımından tek başına yeterli bulunmamasına, marka değerlerini devralan ve bir yatırım şirketi olduğu belirlenen ... Holding'in de yaklaşık bir yıl sonra bu değerleri kazanç elde ederek devretmiş olduğu da gözetildiğinde, ikinci ve üçüncü alıcılar olan davalı şirketlerin yöneticileri arasında akrabalık ilişkilerinin varlığının iptal için yeterli bulunmamasına, devre konu marka değerlerinin borçlu ... Arıcılık'ın işletmesinin tamamı olmadığı gibi önemli bir kısmını da kapsamadığı uzman bilirkişi raporlarıyla belirlenmiş olmasına ve borçlu ...Arıcılık'ın borca batık olduğu konusunda basına yansıyan haberlerin ilk devir tarihinden sonra gerçekleşmiş bulunmasına göre; davacı vekilinin tüm istinaf itirazlarının HMK.353/1-b/1 hükmü uyarınca esastan reddi gerektiği sonucuna varılarak aşağıdaki biçimde hüküm tesis edilmiştir.",Unk ortak aynı nüfus kayıt olmak Ordu il alıç borç şirket malî durum bilmek bilmek gerekmek ortak hareket etmek göstermek bakımından tek baş yeterli bulunmak mark Değer devralmak bir yatır şirket olmak belirlemek holding yaklaşık bir yılmak sonra Değer kazanç el Unk devretmek olmak gözetmek ikinci üçüncü alıcı o davalı şirket yönetmek ara akraba ilişki varlık iptal yeterli bulunmak devre konu mark Değer borç Unk işletme tamam olmak önem bir kısım kapsamak uzman bilirkişi rapor belirlemek olmak borç Unk bor batık olmak konu Ba yansımak haber ilk devirmek tarih sonra gerçek bulunmak göre davacı Vekil istinaf itiraz Unk hüküm uyarınca esas Redd gerekmek sonuç varmak aşağı biçim hüküm tesis Unk
"HÜKÜM: Gerekçe uyarınca; 1-Usul ve esas yönünden hukuka uygun olan ve başlıkta yazılı bulunan mahkeme kararına yönelik olarak davacı banka vekili tarafından yapılan istinaf başvurusunun HMK.m.353/1-b/1 hükmü uyarınca ESASTAN REDDİNE, 2-Peşin olarak davacı tarafından yatırılan 154,30-TL başvurma harcından,alınması gereken 85,70-TL başvurma harcının düşümü ile kalan 68,60-TL'nin talep halinde davacı bankaya İADESİNE, 3-İncelemenin duruşmasız olarak yapılması nedeniyle avukatlık ücreti takdirine yer olmadığına, 4-İstinaf yasa yoluna başvuran davacı tarafından istinaf aşamasında yapılan giderlerin üzerinde bırakılmasına, HMK.",hüküm gerek uyarınca usul esas yön hukuk uygun o başlık yazılı bulmak Mahke karar yönelik Unk davacı bank Vekil tarafından yapılanmak istinaf başvuru Unk hüküm uyarınca esas Redd peşin Unk davacı tarafından yatırmak başvurmak Unk gerekmek başvurmak harç düş kala Tl talep hal davacı banka iade incelemek duruşma Unk Unk nedeniyle avukat ücret takdir yemek olmak istinaf yasmak yolunmak başvurmak davacı tarafından istinaf aşama yapılanmak gider üzerinde bırakmak Unk
"m. 353/1-b/1 hükmü uyarınca, dosya üzerinde yapılan inceleme sonucunda ve 7035 sayılı Kanunun 31 maddesi ile değişik HMK.",hüküm uyarınca dosya üzerinde yapılanmak incelmek sonuç sayılı Kanu madde değişik Unk
"m. 361/1 maddesi gereğince, kararın tebliğinden itibaren 2 hafta içinde Yargıtay nezdinde temyiz yasa yolu açık olmak üzere, oy birliğiyle karar verildi.04/10/2018.",madde gereğince kararmak tebliğ itibaren hafta içinde Yargıtay nezdinde temyiz yasmak yol açık olmak üzere birlik karmak Unk
"GEREĞİ GÖRÜŞÜLÜP DÜŞÜNÜLDÜ : Dava, parke imali ve montajı işi nedeniyle sözlü eser sözleşmesi ilişkisinden kaynaklanan maddi ve manevi tazminat talebine ilişkin olup; mahkemece, davanın reddine dair verilen karar davacı vekilince süresinde istinaf edilmiştir.",gerek görüşmek düşünmek dav parke imal montaj iş nedeniyle sözlü esmek sözleşme ilişki kaynaklanmak maddî manevî tazminat talep ilişkin Unk mahkeme dava Redd dair veri karmak davacı Vekil süre istinaf Unk
"Davacı iş sahibi, davalı şirket yüklenicidir.",davacı Sahib davalı şirket yüklemek
"Davacı iş sahibi; yazılı, sözlü ve e-mail yoluyla parke imali ve montajı konusunda davalıya siparişte bulunduklarını, davalı yüklenicinin parkeleri sipariş ve numuneye aykırı olarak imal ve mantajını yaptığını ve süresinden sonra teslim ettiğini belirterek maddi ve manevi zarara uğradığından bahisle fazlaya ilişkin hakkını da saklı tutarak 17.200,00-TL maddi ve 15.000,00-TL manevi tazminatın temerrüt tarihinden itibaren işleyecek ticari faiziyle birlikte tahsilini talep etmiştir.",davacı Sahib yazılı sözlü Unk yoluyla parke imal montaj konu davalı sipariş bulunmak davalı yüklemek parke sipariş numune aykırı Unk imal Unk yapmak süre sonra teslim etmek belirtmek maddî manevî zarar uğramak Unk fazla ilişkin Hak saklı tutmak maddî manevî tazminat temerrüt tarih itibaren Unk ticarî faiz birlikte tahsil talep etmek
"Davalı yüklenici; davacı tarafla sadece dava konusu parkenin tedariki konusunda anlaştıklarını iş süresininn 60 gün olarak belirlendiğini, taraflarınca oluşturulan numunenin davacı tarafça onaylandığını, davacının teslimatı belirlenen süreden önce talep etmesi üzerine, bilgisi dahilinde dava dışı ...dan ölçüleri farklı parkelerin alınıp davacıya teslim edildiğini, telim edilen ürünlerde her hangi bir sorun olmadığını varsa sorunun davacı tarafından uygulama sırasında (montaj aşamasında) meydana geldiğini, parkelerin 6 nakliye ile değil, belirlenen süreden önce teslimat istendiği için bu nakliye ile gönderildiğini, ürünlerin yerine uygulanmasıyla kabul edilmiş olduğunun anlaşıldığını belirterek davanın reddini talep etmiştir.",davalı yüklemek davacı taraf sadece dav konu parke tedarik konu anlaşmak Unk gün Unk belirlemek taraf oluşmak numune davacı taraf onaylamak davacı teslimat belirlemek süre önce talep etmek üzerine bilgi dâhil dav dış dan ölçü fark parke Unk davacı teslim Unk tel edi ürün hangi bir sormak olmak varmak soru davacı tarafından uygulamak sırasında montaj aşama meydan gelmek parke nakliye değil belirlemek süre önce teslimat istemek nakliye göndermek ürün yerine uygulamak kabul Unk olmak anlaşmak belirtmek dava Redd talep etmek
