original_sentence,processed_tokens
"Davalı yüklenici şirketin cevap, ikinci cevap dilekçesi ile aşamalardaki ve istinaf dilekçesindeki beyan ve savunmalarında işin yapılmış olmasına, kesilen faturaya ve bedeline bir itirazı olmadığı gibi, bilakis iş bedelinin ödendiğini belirterek, icra talebine konu faturanın ödenen iş bedeline karşılık kesilen fatura olduğuna yönelik beyanda bulunduğu anlaşılmaktadır.",daval yükleniç şirket cevap ikinci cevap dilekçes aşama istinaf dilekçes beya savunma iş yapıl olma kesile fatura bedel bir itiraz olmadık bilakis bedel ödendik belirterek icra talep ko fatura ödene bedel karşılık kesile fatur olduk yönelik beya bulunduk anlaşılmak
Bu durumda taraflar arasındaki uyuşmazlık esasen iş bedelinin ödenip ödenmediği noktasındadır.,dur taraf aras uyuşmazlık esase bedel ödenip ödenmedik nokta
Dosya kapsamından davalının ödeme iddiasının ispatına yarar herhangi bir belge sunmadığı anlaşılmaktadır.,dosya kapsam daval öde iddia ispat yarar herhangi bir belge sunmadık anlaşılmak
"Davalı taraf dava dilekçesi ve delil listesinde açıkça yemin deliline de dayandığına göre, ödeme iddiasının yeminle isbatı için bu hususta karşı tarafa yemin teklifi etme hakkı olduğu hatırlatılmalı ve sonucuna göre sair usuli işlemler tamamlanıp esasa ilişkin karar verilmesi gerekir.",daval taraf dav dilekçes delil liste açıkça ye delil dayandık gör öde iddia yem isbat husus karşı taraf ye teklif etme hakkı olduk hatırlatılmal sonuç gör sair usuli işlem tamamlanıp esas ilişk karar verilmes gerekir
"Davalının istinaf talebi, belirtilen eksiklik nedeniyle Dairemizce duruşmalı olarak incelenmiş ve davacı şirket yetkilisi yeminli beyanında davalı şirket tarafından yapılan ödemelerin mahsup edilerek takip yapıldığını, başka ödeme olmadığını, iş bedeline ilişkin talep dayanağı fatura bedelinin ödenmediğini belirtmiştir.",daval istinaf talep belirtile eksiklik neden daire duruşmal olarak incele davaç şirket yetkilis yeminli beyan daval şirket taraf yapıla ödeme mahsup edilerek takip yapıldık başka öde olmadık bedel ilişk talep dayanak fatur bedel ödenmedik belirtmiş
"Sonuç olarak, Dairemizce ödeme hususunda davalı taraf yemin ettirilerek tamamlanan tahkikat sonucuna göre, mahkeme gerekçesi dosya kapsamına, usul ve yasaya uygun olmakla davalı tarafın istinaf talebinin reddine karar verilmesi gerekmiştir.",sonuç olarak daire öde husu daval taraf ye ettirilerek tamamlana tahkikat sonuç gör mahke gerekçes dosya kapsam usul yasa uygu olmak daval taraf istinaf talep reddi karar verilmes gerek
"HÜKÜM: Gerekçesi yukarıda açıklandığı üzere;
1-Davalı vekilinin istinaf talebinin REDDİNE,
2-Alınması gereken 30.058,74-TL nisbi istinaf karar harcından davalı tarafça peşin olarak yatırılan 7.514,69-TL harcın mahsubu ile bakiye 22.544,05-TL harcın davalıdan alınarak HAZİNEYE GELİR KAYDINA,
3-Davalı tarafça yapılan istinaf yargılama giderlerinin üzerinde bırakılmasına,
4-İstinaf incelemesi sırasında duruşma açıldığından karar tarihinde yürürlükte olan Avukatlık Asgari Ücret Tarifesi uyarınca 2.180,00-TL vekalet ücretinin davalıdan alınarak davacı tarafa verilmesine,
5-Davalı tarafından yatırılan istinaf  gider avansından harcanmayan kısmın hüküm kesinleştiğinde ve istek halinde davalı tarafa iadesine,
Dair taraf vekillerinin yüzlerine karşı kararın tebliğinden itibaren 2 haftalık süre içerisinde Yargıtay'da temyiz yolu açık olmak  üzere oy birliği ile karar verildi.",hük gerekçes yukarı açıklandık üzer daval vekil istinaf talep reddi alınmas gereke nisbi istinaf karar harç daval tarafça peş olarak yatırıla harç mahsup baki harç davalı alınarak hazine gelir kaydı daval tarafça yapıla istinaf yargıla gider üzer bırakılma istinaf incelemes sıra duruşma açıldık karar tarih yürürlük ola avukatlık asgari ücret tarifes uyar vekalet ücret davalı alınarak davaç taraf verilme daval taraf yatırıla istinaf gider avans harcanmaya kısm hük kesinleştik istek hal daval taraf iade dair taraf vekil yüz karşı karar teblik itibare haftalık sür içeri yargıtay temyiz yol açık olmak üzer birlik karar veril
11/10/2018,
"GEREĞİ DÜŞÜNÜLDÜ:
Davacı vekili dava dilekçesi ile; müvekkiline ait ... plakalı aracın Mecidiyeköy ... Sokakta park halindeyken, işleteni davalı Emniyet Müdürlüğü, sürücüsü davalı ..., ZMSS sigortacısı ... Sigorta A. Ş. olan ... plakalı aracın yandan çarpması sonucu hasarlandığını, aracın davacı tarafından yetkili sevriste tamir ettirildiğini, araçtaki hasar bedeli olan 33.309,30-TL'Nin davacı tarafından karşılandığını, kazanın meydana gelmesinde davalı ...in tam kusurlu olduğunu belirterek, fazlaya ilişkin hakları saklı kalmak kaydıyla şimdilik araç hasar bedeli olarak 33.309,30-TL, araçta oluşan değer kaybı olarak 1.000,00-TL olmak üzere toplam 34.309,30-TL tazminatın davalılardan(sigorta şirketinin poliçe limiti ile sınırlı sorumlu olmak üzere) müştereken ve müteselsilen tahsiline karar verilmesini talep etmiş, 12/10/2016 tarihli ıslah dilekçesi ile, talebini araç hasar bedeli 33.144,64-TL, değer kaybı 18.500,00-TL olmak üzere toplam 51.644,64-TL'ye yükseltmiştir.",gerek düşünül davaç vekil dav dilekçes müvekkil ait plakal araç mecidiyeköy sokak park hal işlete daval emniyet müdürlük sürücüs daval zmss sigortacıs sigor ola plakal araç ya çarpmas sonuç hasarlandık araç davaç taraf yetkil sevris tamir ettirildik araç hasar bedel ola tlnin davaç taraf karşılandık kaza meyda gelme daval tam kusurlu olduk belirterek fazla ilişk hak saklı kalmak kaydı şimdilik araç hasar bedel olarak araç oluşa değer kaybı olarak olmak üzer topla tazminat davalılardansigor şirket poliç limit sınırlı sorumlu olmak üzer müştereke müteselsile tahsil karar verilme talep et tarihli ıslah dilekçes talep araç hasar bedel değer kaybı olmak üzer topla tlye yükseltmiş
"Davalı ...Sigorta A. Ş. vekili cevap dilekçesi ile; kusur durumunun tespiti gerektiğini, temerrüt oluşmadığını, sorumluluklarının poliçe limiti ile sınırlı olduğunu ileri sürerek davanın reddini talep etmiştir.",daval sigor vekil cevap dilekçes kusur durum tespit gerektik temerrüt oluşmadık sorumluluk poliç limit sınırlı olduk i sürerek dava reddi talep et
"Davalı ... vekili cevap dilekçesi ile; , kaza yerinde bulunan inşaat ve moloz malzemelerinden ötürü trafiğin etkilendiğini, çevresel fatörler nedeniyle kazanın meydana geldiğini, müvekkilinin kusurlu olmadığını, talep edilen tazminat miktarlarının fahiş olduğunu belirterek davanın reddini istemiştir.",daval vekil cevap dilekçes kaz yer buluna inşaat moloz malzeme ötür trafik etkilendik çevresel fatör neden kaza meyda geldik müvekkil kusurlu olmadık talep edile tazminat miktar fahiş olduk belirterek dava reddi istemiş
"Davalı İçişleri Bakanlığına izafeten İstanbul Valiliği vekili cevap dilekçesi ile; kazanın yağış nedeniyle yolun kaygan olması nedeniyle meydana geldiğini, sürücü polis memuru ...'in kusursuz olduğunu beyan ederek davanın reddini talep etmiştir.",daval içiş bakanlık izafe istanbul valilik vekil cevap dilekçes kaza yağış neden yol kayga olmas neden meyda geldik sürüç polis memur kusursuz olduk beya ederek dava reddi talep et
"Mahkemece; dosya kapsamında toplanan bilgi ve belgeler, tanık beyanları, 04/10/2016 tarihli bilirkişi heyeti raporu doğrultusunda, kazanın meydana gelmesinde davalı ...'in tam kusurlu olduğu, davacının kusursuz olduğu, araç hasar bedelinin 33.144,64-TL olduğu, davalı sigorta şirketi tarafından poliçe limiti olan 26.800,00-TL'nin yargılama sırasında ödenmesi karşılığında 17/11/2016 tarihli ""İbraname ve Sulh Anlaşması"" yapıldığı, araçta meydana gelen değer kaybının 18.500,00-TL olarak belirlendiği hususları gözönünde tutularak, ""Davanın kısmen Kabulü ile; Hasar bedeli 33.144,64 TL'den sigorta ödemesi olan 26.800,00 TL'nin mahsubu ile bakiye 6.344,64 TL hasar bedelinin dava tarihi 26/03/2015 tarihinden itibaren işleyecek ve hesaplanacak yasal faiziyle birlikte davalılar ... ve İçişleri Bakanlığından alınarak davacıya ödenmesine, Değer kaybı tazminatı 18.500 TL'nin de dava tarihi 26/03/2015 tarihinden itibaren işleyecek ve hesaplanacak yasal faiziyle birlikte davalılar ... ve İç İşleri Bakanlığından alınarak davacıya ödenmesine"" karar verilmiş, karara karşı davalılar ... vekili ile İçişleri Bakanlığına izafeten İstanbul Valiliği İl Emniyet Müdürlüğü vekili tarafından süresi içinde istinaf yoluna başvurulmuştur.",mahkemeç dosya kapsam toplana bilgi belge tanık beyan tarihli bilirkiş heyet rapor doğrultu kaza meyda gelme daval tam kusurlu olduk davaç kusursuz olduk araç hasar bedel olduk daval sigor şirket taraf poliç limit ola tlnin yargıla sıra ödenmes karşılık tarihli ibrana sulh anlaşmas yapıldık araç meyda gele değer kaybı olarak belirlendik husus gözön tutularak dava kısme kabulü hasar bedel tlden sigor ödemes ola tlnin mahsup baki hasar bedel dav tarih tarih itibare işleyecek hesaplanacak yasal faiz birlik davalı içiş bakanlık alınarak davacı ödenme değer kaybı tazminat tlnin dav tarih tarih itibare işleyecek hesaplanacak yasal faiz birlik davalı iş bakanlık alınarak davacı ödenme karar veril karar karşı davalı vekil içiş bakanlık izafe istanbul valilik emniyet müdürlük vekil taraf süres iç istinaf yol başvurul
"Davalı ... vekilinin istinaf sebepleri; kusurun davalıya ait olmamasına rağmen davalının tam kusurlu olarak kabul edilerek hüküm verildiği, değer kaybının fahiş olarak belirlendiği hususlaına ilişkindir.",daval vekil istinaf sebep kusur davalı ait olmama rağme daval tam kusurlu olarak kabul edilerek hük verildik değer kaybı fahiş olarak belirlendik hususlaın ilişk
"Davalı İçişleri Bakanlığına izafeten İstanbul Valiliği İl Emniyet Müdürlüğü vekilinin istinaf sebepleri; kusur durumunun yanlış belirlendiği, araç değer kaybının fahiş olarak belirlendiği hususlarına yöneliktir.Dava, trafik kazası nedeniyle araç hasarı ve araçtaki değer kaybı zararının tazmini talebine ilişkin bulunmaktadır.",daval içiş bakanlık izafe istanbul valilik emniyet müdürlük vekil istinaf sebep kusur durum yanlış belirlendik araç değer kaybı fahiş olarak belirlendik husus yöneliktirdav trafik kazas neden araç hasar araç değer kaybı zarar tazm talep ilişk bulunmak
"İstinaf edenin sıfatına, istinafın kapsam ve nedenine, dosya içerisindeki bilgi ve belgelere, mahkeme kararının gerekçesinde dayanılan delillerin tartışılıp değerlendirilmesinde, hükme esas alınan 04/10/2016 tarihli bilirkişi heyeti raporunun olaya, oluşa ve Yargıtay uygulamalarına uygun denetlenebilir gerekçeler içermesine, kazanın meydana gelmesinde davalı tarafın % 100 oranında kusurlu bulunmasına, davalı tarafça olayın farklı bir şekilde meydana geldiğine ilişkin dosyaya herhangi bir delil sunulmamasına, aracı park halinde bulunan davacının kusursuz oluşuna, Yargıtay uygulamaları doğrultusunda uzman bilirkişi heyeti tarafından aracın modeli, markası, özellikleri(araç 2012 model BMW 5.20 D araç olup kaza tarihinde 63.312 km'dedir), hasarı, yapılan onarım işlemleri, kilometresi, olay tarihindeki yaşı, davacı tarafın iddiaları, davalının savunmaları ve tüm dosya kapsamı birlikte değerlendirilerek aracın kaza öncesi hasarsız ikinci el piyasa rayiç değeri ile kaza meydana geldikten ve tamir edildikten sonraki ikinci el piyasa rayiç değeri arasındaki farka göre değer kaybının zararının belirlenmesi(Yargıtay 17.",istinaf ede sıfat istinaf kap neden dosya içeris bilgi belge mahke karar gerekçe dayanıla delil tartışılıp değerlendirilme hükme esas alına tarihli bilirkiş heyet rapor ola oluş yargıtay uygulama uygu denetlenebilir gerekçe içerme kaza meyda gelme daval taraf oran kusurlu bulunma daval tarafça olay farklı bir şekil meyda geldik ilişk dosya herhangi bir delil sunulmama araç park hal buluna davaç kusursuz oluş yargıtay uygulama doğrultu uzma bilirkiş heyet taraf araç model markas özellikleriaraç model bmw araç olup kaz tarih kmde hasar yapıla onar işlem kilometres olay tarih yaş davaç taraf iddia daval savunma dosya kapsa birlik değerlendirilerek araç kaz önces hasarsız ikinci piyas rayiç değer kaz meyda geldik tamir edildik sonraki ikinci piyas rayiç değer aras farka gör değer kaybı zarar belirlenmesiyargıtay
"Hukuk Dairesi'nin 14/06/2017 tarih ve 2016/13290 E., 2017/6752 K sayılı kararı) karşıında, mahkemece bu rapor dikkate alınarak hüküm kurulmasında usul ve yasaya aykırılık bulunmamasına göre; davalılar vekillerinin tüm istinaf taleplerinin reddi gerekmiştir.",hukuk daire tarih sayıl karar karşıın mahkemeç rapor dikka alınarak hük kurulma usul yasa aykırılık bulunmama gör davalı vekil istinaf talep redi gerek
(HMK 353/1-b/1).,hmk
"HÜKÜM: Gerekçe uyarınca;
1-Usûl ve yasaya uygun İstanbul 14.",hük gerekçe uyar usl yasa uygu istanbul
"Asliye Ticaret Mahkemesi'nin 22/02/2017 tarih ve 2015/328 E., 2017/140 K. sayılı kararına karşı davalılar ... vekili ve İçişleri Bakanlığına izafeten İstanbul Valiliği İl Emniyet Müdürlüğü vekili tarafından yapılan istinaf talebinin HMK 353/1-b(1) maddesi gereğince ayrı ayrı ESASTAN REDDİNE,
2- Alınması gerekli 2.264,11-TL istinaf karar ve ilam harcından davalı ... tarafından peşin olarak yatırılan 566,50-TL harcın mahsubu ile bakiye 1.697,61-TL karar ve ilam harcının davalı ...'den alınarak Hazineye gelir kaydına, davalı İçişleri Bakanlığına izafeten İstanbul Valiliği İl Emniyet Müdürlüğü harçtan muaf olduğundan aleyhine harca hükmedilmesine yer olmadığına,
3- İncelemenin duruşmasız olarak yapılması nedeniyle taraflar yararına avukatlık ücreti takdirine YER OLMADIĞINA,
4- İstinaf yasa yoluna başvuran  davalılar tarafından yapılan giderlerin takdiren  kendi üzerlerinde  bırakılmasına,
Dosya üzerinde yapılan inceleme sonucunda 24/11/2016 tarihli ve 6763 sayılı Kanunun 42 nci maddesi ile değişik HMK.m.362/1-a hükmü gereğince kesin olmak üzere, oy birliğiyle karar verildi.26/06/2018.",asli ticaret mahkeme tarih sayıl karar karşı davalı vekil içiş bakanlık izafe istanbul valilik emniyet müdürlük vekil taraf yapıla istinaf talep hmk maddes gerek ayrı ayrı esas reddi alınmas gerekli istinaf karar ila harç daval taraf peş olarak yatırıla harç mahsup baki karar ila harcı daval den alınarak hazine gelir kaydı daval içiş bakanlık izafe istanbul valilik emniyet müdürlük harç muaf olduk aleyh har hükmedilme yer olmadık inceleme duruşmas olarak yapılmas neden taraf yarar avukatlık ücret takdir yer olmadik istinaf yas yol başvura davalı taraf yapıla gider takdire ke üzer bırakılma dosya üzer yapıla incele sonuç tarihli sayıl kanu nci maddes değişik hmkma hükmü gerek ke olmak üzer birlik karar veril
